CVE ID,Field,From Date,To Date,Old Value,New Value
CVE-2024-9539,vendor_name,2024-10-11 00:00:00,2024-10-20 00:00:00,,GitHub
CVE-2024-9814,last_modified,2024-10-11 00:00:00,2024-10-20 00:00:00,2024-10-10,2024-10-15
CVE-2024-9814,vuln_status,2024-10-11 00:00:00,2024-10-20 00:00:00,Received,Undergoing Analysis
CVE-2024-9814,vendor_name,2024-10-11 00:00:00,2024-10-20 00:00:00,,Codezips
CVE-2024-9814,last_modified,2024-10-20 00:00:00,2024-10-23 21:16:00.557936,2024-10-15,2024-10-17
CVE-2024-9814,vuln_status,2024-10-20 00:00:00,2024-10-23 21:16:00.557936,Undergoing Analysis,Analyzed
CVE-2024-9814,cvss_score_v3,2024-10-20 00:00:00,2024-10-23 21:16:00.557936,7.3,9.8
CVE-2024-9814,cvss_vector_v3,2024-10-20 00:00:00,2024-10-23 21:16:00.557936,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:L,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H
CVE-2024-9814,configurations,2024-10-20 00:00:00,2024-10-23 21:16:00.557936,[],"[{""nodes"": [{""operator"": ""OR"", ""negate"": false, ""cpeMatch"": [{""vulnerable"": true, ""criteria"": ""cpe:2.3:a:codezips:pharmacy_management_system:1.0:*:*:*:*:*:*:*"", ""matchCriteriaId"": ""F881269F-6B88-4C78-866B-B408AA5711F1""}]}]}]"
CVE-2024-9814,references,2024-10-20 00:00:00,2024-10-23 21:16:00.557936,"[{""url"": ""https://github.com/ppp-src/CVE/issues/11"", ""source"": ""cna@vuldb.com""}, {""url"": ""https://vuldb.com/?ctiid.279966"", ""source"": ""cna@vuldb.com""}, {""url"": ""https://vuldb.com/?id.279966"", ""source"": ""cna@vuldb.com""}, {""url"": ""https://vuldb.com/?submit.418905"", ""source"": ""cna@vuldb.com""}]","[{""url"": ""https://github.com/ppp-src/CVE/issues/11"", ""source"": ""cna@vuldb.com"", ""tags"": [""Exploit"", ""Third Party Advisory""]}, {""url"": ""https://vuldb.com/?ctiid.279966"", ""source"": ""cna@vuldb.com"", ""tags"": [""Permissions Required"", ""Third Party Advisory"", ""VDB Entry""]}, {""url"": ""https://vuldb.com/?id.279966"", ""source"": ""cna@vuldb.com"", ""tags"": [""Third Party Advisory"", ""VDB Entry""]}, {""url"": ""https://vuldb.com/?submit.418905"", ""source"": ""cna@vuldb.com"", ""tags"": [""Third Party Advisory"", ""VDB Entry""]}]"
CVE-2024-9815,last_modified,2024-10-11 00:00:00,2024-10-20 00:00:00,2024-10-10,2024-10-15
CVE-2024-9815,vuln_status,2024-10-11 00:00:00,2024-10-20 00:00:00,Received,Undergoing Analysis
CVE-2024-9815,vendor_name,2024-10-11 00:00:00,2024-10-20 00:00:00,,Codezips
CVE-2024-9815,last_modified,2024-10-20 00:00:00,2024-10-23 21:15:43.876106,2024-10-15,2024-10-17
CVE-2024-9815,vuln_status,2024-10-20 00:00:00,2024-10-23 21:15:43.876106,Undergoing Analysis,Analyzed
CVE-2024-9815,cvss_score_v3,2024-10-20 00:00:00,2024-10-23 21:15:43.876106,4.7,7.2
CVE-2024-9815,cvss_vector_v3,2024-10-20 00:00:00,2024-10-23 21:15:43.876106,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:L/I:L/A:L,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H
CVE-2024-9815,configurations,2024-10-20 00:00:00,2024-10-23 21:15:43.876106,[],"[{""nodes"": [{""operator"": ""OR"", ""negate"": false, ""cpeMatch"": [{""vulnerable"": true, ""criteria"": ""cpe:2.3:a:codezips:tourist_management_system:1.0:*:*:*:*:*:*:*"", ""matchCriteriaId"": ""A1277B81-4CD0-42A8-9DA0-278FC4A653C2""}]}]}]"
CVE-2024-9815,references,2024-10-20 00:00:00,2024-10-23 21:15:43.876106,"[{""url"": ""https://github.com/ppp-src/CVE/issues/12"", ""source"": ""cna@vuldb.com""}, {""url"": ""https://vuldb.com/?ctiid.279967"", ""source"": ""cna@vuldb.com""}, {""url"": ""https://vuldb.com/?id.279967"", ""source"": ""cna@vuldb.com""}, {""url"": ""https://vuldb.com/?submit.418917"", ""source"": ""cna@vuldb.com""}]","[{""url"": ""https://github.com/ppp-src/CVE/issues/12"", ""source"": ""cna@vuldb.com"", ""tags"": [""Exploit"", ""Third Party Advisory""]}, {""url"": ""https://vuldb.com/?ctiid.279967"", ""source"": ""cna@vuldb.com"", ""tags"": [""Permissions Required"", ""Third Party Advisory"", ""VDB Entry""]}, {""url"": ""https://vuldb.com/?id.279967"", ""source"": ""cna@vuldb.com"", ""tags"": [""Third Party Advisory"", ""VDB Entry""]}, {""url"": ""https://vuldb.com/?submit.418917"", ""source"": ""cna@vuldb.com"", ""tags"": [""Third Party Advisory"", ""VDB Entry""]}]"
CVE-2024-9816,last_modified,2024-10-11 00:00:00,2024-10-20 00:00:00,2024-10-10,2024-10-15
CVE-2024-9816,vuln_status,2024-10-11 00:00:00,2024-10-20 00:00:00,Received,Undergoing Analysis
CVE-2024-9816,vendor_name,2024-10-11 00:00:00,2024-10-20 00:00:00,,Codezips
CVE-2024-9816,last_modified,2024-10-20 00:00:00,2024-10-23 21:15:19.320931,2024-10-15,2024-10-17
CVE-2024-9816,vuln_status,2024-10-20 00:00:00,2024-10-23 21:15:19.320931,Undergoing Analysis,Analyzed
CVE-2024-9816,cvss_score_v3,2024-10-20 00:00:00,2024-10-23 21:15:19.320931,4.7,7.2
CVE-2024-9816,cvss_vector_v3,2024-10-20 00:00:00,2024-10-23 21:15:19.320931,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:L/I:L/A:L,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H
CVE-2024-9816,configurations,2024-10-20 00:00:00,2024-10-23 21:15:19.320931,[],"[{""nodes"": [{""operator"": ""OR"", ""negate"": false, ""cpeMatch"": [{""vulnerable"": true, ""criteria"": ""cpe:2.3:a:codezips:tourist_management_system:1.0:*:*:*:*:*:*:*"", ""matchCriteriaId"": ""A1277B81-4CD0-42A8-9DA0-278FC4A653C2""}]}]}]"
CVE-2024-9816,references,2024-10-20 00:00:00,2024-10-23 21:15:19.320931,"[{""url"": ""https://github.com/ppp-src/CVE/issues/13"", ""source"": ""cna@vuldb.com""}, {""url"": ""https://vuldb.com/?ctiid.279968"", ""source"": ""cna@vuldb.com""}, {""url"": ""https://vuldb.com/?id.279968"", ""source"": ""cna@vuldb.com""}, {""url"": ""https://vuldb.com/?submit.418918"", ""source"": ""cna@vuldb.com""}]","[{""url"": ""https://github.com/ppp-src/CVE/issues/13"", ""source"": ""cna@vuldb.com"", ""tags"": [""Exploit"", ""Third Party Advisory""]}, {""url"": ""https://vuldb.com/?ctiid.279968"", ""source"": ""cna@vuldb.com"", ""tags"": [""Permissions Required"", ""Third Party Advisory"", ""VDB Entry""]}, {""url"": ""https://vuldb.com/?id.279968"", ""source"": ""cna@vuldb.com"", ""tags"": [""Third Party Advisory"", ""VDB Entry""]}, {""url"": ""https://vuldb.com/?submit.418918"", ""source"": ""cna@vuldb.com"", ""tags"": [""Third Party Advisory"", ""VDB Entry""]}]"
CVE-2024-9817,last_modified,2024-10-11 00:00:00,2024-10-20 00:00:00,2024-10-11,2024-10-15
CVE-2024-9817,vuln_status,2024-10-11 00:00:00,2024-10-20 00:00:00,Received,Undergoing Analysis
CVE-2024-9817,vendor_name,2024-10-11 00:00:00,2024-10-20 00:00:00,,code-projects.org
CVE-2024-9817,published,2024-10-20 00:00:00,2024-10-23 21:13:45.031753,2024-10-11,2024-10-10
CVE-2024-9817,last_modified,2024-10-20 00:00:00,2024-10-23 21:13:45.031753,2024-10-15,2024-10-17
CVE-2024-9817,vuln_status,2024-10-20 00:00:00,2024-10-23 21:13:45.031753,Undergoing Analysis,Analyzed
CVE-2024-9817,cvss_score_v3,2024-10-20 00:00:00,2024-10-23 21:13:45.031753,6.3,8.8
CVE-2024-9817,cvss_vector_v3,2024-10-20 00:00:00,2024-10-23 21:13:45.031753,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H
CVE-2024-9817,configurations,2024-10-20 00:00:00,2024-10-23 21:13:45.031753,[],"[{""nodes"": [{""operator"": ""OR"", ""negate"": false, ""cpeMatch"": [{""vulnerable"": true, ""criteria"": ""cpe:2.3:a:blood_bank_system_project:blood_bank_system:1.0:*:*:*:*:*:*:*"", ""matchCriteriaId"": ""22113613-2FC7-4FFC-90C1-D54D63A5108B""}]}]}]"
CVE-2024-9817,references,2024-10-20 00:00:00,2024-10-23 21:13:45.031753,"[{""url"": ""https://code-projects.org/"", ""source"": ""cna@vuldb.com""}, {""url"": ""https://github.com/RonenWen/cve/blob/main/sql6-update-name.md"", ""source"": ""cna@vuldb.com""}, {""url"": ""https://vuldb.com/?ctiid.279969"", ""source"": ""cna@vuldb.com""}, {""url"": ""https://vuldb.com/?id.279969"", ""source"": ""cna@vuldb.com""}, {""url"": ""https://vuldb.com/?submit.421134"", ""source"": ""cna@vuldb.com""}]","[{""url"": ""https://code-projects.org/"", ""source"": ""cna@vuldb.com"", ""tags"": [""Product""]}, {""url"": ""https://github.com/RonenWen/cve/blob/main/sql6-update-name.md"", ""source"": ""cna@vuldb.com"", ""tags"": [""Exploit"", ""Third Party Advisory""]}, {""url"": ""https://vuldb.com/?ctiid.279969"", ""source"": ""cna@vuldb.com"", ""tags"": [""Permissions Required""]}, {""url"": ""https://vuldb.com/?id.279969"", ""source"": ""cna@vuldb.com"", ""tags"": [""Third Party Advisory""]}, {""url"": ""https://vuldb.com/?submit.421134"", ""source"": ""cna@vuldb.com"", ""tags"": [""Third Party Advisory""]}]"
CVE-2024-9817,vendor_name,2024-10-20 00:00:00,2024-10-23 21:13:45.031753,code-projects.org,Blood Bank System Project
CVE-2024-9818,last_modified,2024-10-11 00:00:00,2024-10-20 00:00:00,2024-10-11,2024-10-15
CVE-2024-9818,vuln_status,2024-10-11 00:00:00,2024-10-20 00:00:00,Received,Undergoing Analysis
CVE-2024-9818,vendor_name,2024-10-11 00:00:00,2024-10-20 00:00:00,,SourceCodester
CVE-2024-9818,published,2024-10-20 00:00:00,2024-10-23 21:13:19.169875,2024-10-11,2024-10-10
CVE-2024-9818,last_modified,2024-10-20 00:00:00,2024-10-23 21:13:19.169875,2024-10-15,2024-10-17
CVE-2024-9818,vuln_status,2024-10-20 00:00:00,2024-10-23 21:13:19.169875,Undergoing Analysis,Analyzed
CVE-2024-9818,cvss_score_v3,2024-10-20 00:00:00,2024-10-23 21:13:19.169875,7.3,9.8
CVE-2024-9818,cvss_vector_v3,2024-10-20 00:00:00,2024-10-23 21:13:19.169875,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:L,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H
CVE-2024-9818,configurations,2024-10-20 00:00:00,2024-10-23 21:13:19.169875,[],"[{""nodes"": [{""operator"": ""OR"", ""negate"": false, ""cpeMatch"": [{""vulnerable"": true, ""criteria"": ""cpe:2.3:a:oretnom23:online_veterinary_appointment_system:1.0:*:*:*:*:*:*:*"", ""matchCriteriaId"": ""CAC7F6E3-BB0E-4D82-B646-935A155614D1""}]}]}]"
CVE-2024-9818,references,2024-10-20 00:00:00,2024-10-23 21:13:19.169875,"[{""url"": ""https://github.com/fezzyang/CVE_report/blob/main/online-veterinary-appointment-system/SQLi.md"", ""source"": ""cna@vuldb.com""}, {""url"": ""https://vuldb.com/?ctiid.279972"", ""source"": ""cna@vuldb.com""}, {""url"": ""https://vuldb.com/?id.279972"", ""source"": ""cna@vuldb.com""}, {""url"": ""https://vuldb.com/?submit.421548"", ""source"": ""cna@vuldb.com""}, {""url"": ""https://www.sourcecodester.com/"", ""source"": ""cna@vuldb.com""}]","[{""url"": ""https://github.com/fezzyang/CVE_report/blob/main/online-veterinary-appointment-system/SQLi.md"", ""source"": ""cna@vuldb.com"", ""tags"": [""Exploit"", ""Third Party Advisory""]}, {""url"": ""https://vuldb.com/?ctiid.279972"", ""source"": ""cna@vuldb.com"", ""tags"": [""Permissions Required""]}, {""url"": ""https://vuldb.com/?id.279972"", ""source"": ""cna@vuldb.com"", ""tags"": [""Third Party Advisory""]}, {""url"": ""https://vuldb.com/?submit.421548"", ""source"": ""cna@vuldb.com"", ""tags"": [""Third Party Advisory""]}, {""url"": ""https://www.sourcecodester.com/"", ""source"": ""cna@vuldb.com"", ""tags"": [""Product""]}]"
CVE-2024-9822,last_modified,2024-10-11 00:00:00,2024-10-20 00:00:00,2024-10-11,2024-10-15
CVE-2024-9822,vuln_status,2024-10-11 00:00:00,2024-10-20 00:00:00,Received,Awaiting Analysis
CVE-2024-9822,vendor_name,2024-10-11 00:00:00,2024-10-20 00:00:00,,WordPress
CVE-2024-9859,last_modified,2024-10-11 00:00:00,2024-10-20 00:00:00,2024-10-11,2024-10-15
CVE-2024-9859,vuln_status,2024-10-11 00:00:00,2024-10-20 00:00:00,Received,Awaiting Analysis
CVE-2024-9859,cvss_score_v3,2024-10-11 00:00:00,2024-10-20 00:00:00,0.0,8.8
CVE-2024-9859,cvss_vector_v3,2024-10-11 00:00:00,2024-10-20 00:00:00,,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H
CVE-2024-9859,weaknesses,2024-10-11 00:00:00,2024-10-20 00:00:00,"[{""source"": ""chrome-cve-admin@google.com"", ""type"": ""Secondary"", ""description"": [{""lang"": ""en"", ""value"": ""CWE-843""}]}]","[{""source"": ""chrome-cve-admin@google.com"", ""type"": ""Secondary"", ""description"": [{""lang"": ""en"", ""value"": ""CWE-843""}]}, {""source"": ""134c704f-9b21-4f2e-91b3-4a467353bcc0"", ""type"": ""Secondary"", ""description"": [{""lang"": ""en"", ""value"": ""CWE-843""}]}]"
CVE-2024-9859,vendor_name,2024-10-11 00:00:00,2024-10-20 00:00:00,,Google
